,Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20
129,,Ireland,53.1424,-7.6921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,9156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4153.0,0.0,0.0,0.0,0.0,0.0,0.0,3724.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.0
130,,Israel,31.0,35.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,22.0,1.0,0.0,16.0,5.0,10.0,11.0,10.0,43.0,29.0,63.0,17.0,97.0,65.0,24.0,50.0,108.0,185.0,31.0,210.0,172.0,158.0,286.0,228.0,340.0,368.0,255.0,308.0,330.0,298.0,295.0,458.0,708.0,396.0,392.0,432.0,296.0,469.0,546.0,487.0,328.0,595.0,437.0,156.0,315.0,401.0,172.0,236.0,356.0,147.0,54.0,413.0,240.0,149.0,289.0,66.0,268.0,87.0,311.0,182.0,69.0
131,,Italy,43.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,2.0,42.0,1.0,0.0,37.0,66.0,11.0,116.0,138.0,109.0,66.0,33.0,102.0,0.0,321.0,0.0,394.0,527.0,369.0,414.0,192.0,1084.0,415.0,0.0,1632.0,952.0,0.0,1302.0,1036.0,999.0,589.0,1434.0,646.0,1590.0,1109.0,1118.0,1431.0,1480.0,1238.0,819.0,1022.0,1555.0,2099.0,1979.0,1985.0,2079.0,1677.0,1224.0,1695.0,962.0,2072.0,2563.0,2200.0,2128.0,1822.0,2723.0,2943.0,3033.0,2922.0,2622.0,1808.0,1696.0,2317.0,2311.0,4693.0,2304.0,1665.0,1740.0,1225.0,2352.0,8014.0,3031.0,2747.0,4008.0,2155.0,1401.0,2452.0,3502.0,2747.0,4917.0,2605.0,2366.0,2150.0,2075.0,2881.0
132,,Jamaica,18.1096,-77.2975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,18.0,1.0,1.0,4.0,0.0,28.0,0.0,10.0,13.0,5.0,3.0,0.0,6.0,4.0,14.0,26.0
133,,Japan,36.0,138.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,3.0,30.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,41.0,41.0,3.0,0.0,50.0,25.0,49.0,13.0,32.0,20.0,0.0,0.0,48.0,0.0,42.0,0.0,0.0,61.0,17.0,30.0,10.0,53.0,77.0,0.0,22.0,15.0,54.0,48.0,34.0,134.0,90.0,0.0,80.0,117.0,138.0,36.0,126.0,153.0,90.0,0.0,469.0,92.0,515.0,230.0,776.0,175.0,340.0,0.0,422.0,228.0,760.0,2221.0,166.0,238.0,389.0,948.0,470.0,0.0,815.0,411.0,0.0,0.0
134,,Jordan,31.24,36.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,4.0,6.0,9.0,13.0,16.0,36.0,16.0,12.0,12.0,11.0,9.0,7.0,24.0,14.0,20.0,15.0,9.0,6.0,4.0,7.0,6.0,15.0,18.0,3.0,8.0,6.0,5.0,5.0,6.0,8.0,6.0,2.0,3.0,0.0,3.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,0.0,2.0,1.0,8.0,3.0,4.0,5.0,4.0,29.0
135,,Kazakhstan,48.0196,66.9237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,4.0,1.0,3.0,2.0,1.0,2.0,7.0,6.0,4.0,5.0,3.0,6.0,4.0,17.0,18.0,39.0,65.0,37.0,37.0,70.0,30.0,23.0,47.0,42.0,26.0,45.0,44.0,42.0,36.0,38.0,54.0,45.0,47.0,56.0,63.0,99.0,89.0,106.0,129.0,110.0,113.0,145.0,165.0,133.0,149.0,185.0,123.0,176.0,273.0,276.0,213.0,129.0,136.0
136,,Kenya,-0.0236,37.9062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,10.0,2.0,1.0,15.0,1.0,12.0,0.0,0.0,7.0,7.0,2.0,5.0,0.0,15.0,5.0,4.0,8.0,8.0,10.0,5.0,15.0,6.0,2.0,15.0,6.0,9.0,8.0,7.0,5.0,5.0,32.0,12.0,8.0,22.0,3.0,0.0,17.0,12.0,23.0,22.0,8.0
137,,"Korea, South",36.0,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,11.0,0.0,94.0,0.0,-17.0,0.0,129.0,41.0,45.0,177.0,0.0,0.0,627.0,270.0,133.0,0.0,0.0,0.0,1369.0,0.0,598.0,223.0,414.0,384.0,283.0,222.0,195.0,180.0,159.0,261.0,193.0,304.0,138.0,135.0,96.0,82.0,197.0,144.0,126.0,125.0,79.0,87.0,82.0,141.0,72.0,108.0,105.0,72.0,99.0,64.0,224.0,134.0,82.0,47.0,90.0,68.0,137.0,13.0,51.0,60.0,34.0,66.0,50.0,86.0,65.0,84.0,42.0,22.0,38.0,25.0,67.0,59.0,30.0,37.0,16.0,34.0,128.0,69.0
138,,Kuwait,29.5,47.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,6.0,3.0,0.0,9.0,0.0,0.0,12.0,4.0,6.0,8.0,7.0,3.0,5.0,1.0,7.0,1.0,1.0,11.0,6.0,4.0,2.0,6.0,0.0,12.0,10.0,9.0,8.0,26.0,30.0,19.0,33.0,22.0,25.0,62.0,45.0,31.0,55.0,115.0,43.0,150.0,206.0,164.0,213.0,150.0,63.0,101.0,73.0,171.0,85.0,187.0,162.0,85.0,156.0,107.0,178.0,194.0,162.0,188.0,189.0,203.0,250.0,246.0,342.0,204.0
139,,Kyrgyzstan,41.2044,74.7661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,24.0,0.0,0.0,2.0,0.0,9.0,10.0,13.0,4.0,7.0,13.0,23.0,16.0,3.0,68.0,15.0,38.0,48.0,43.0,0.0,25.0,25.0,21.0,21.0,25.0,42.0,23.0,37.0,11.0,25.0,14.0,23.0,13.0,8.0,17.0,13.0,21.0,17.0,9.0,10.0,38.0,21.0,23.0,71.0,12.0
140,,Latvia,56.8796,24.6032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,-30.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,31.0,0.0,0.0,0.0,45.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,35.0,0.0,0.0,0.0,32.0,0.0
141,,Lebanon,33.8547,35.8623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,12.0,3.0,4.0,3.0,0.0,5.0,2.0,6.0,3.0,4.0,4.0,0.0,6.0,2.0,0.0,5.0,9.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,13.0,3.0,1.0,5.0,5.0,27.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,42.0,5.0,3.0,0.0,6.0,0.0,14.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,0.0,4.0,0.0,0.0
142,,Liberia,6.4281,-9.4295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,6.0,0.0,16.0,4.0,3.0,8.0,4.0,3.0,2.0,3.0
143,,Libya,26.3351,17.228331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
144,,Liechtenstein,47.14,9.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,,Lithuania,55.1694,23.8813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,43.0,4.0,0.0,37.0,40.0,32.0,18.0,14.0,0.0,56.0,59.0,42.0,31.0,30.0,7.0,7.0,62.0,27.0,26.0,5.0,38.0,3.0,3.0,40.0,40.0,21.0,26.0,63.0,0.0,5.0,17.0,58.0,26.0,31.0,23.0,9.0,0.0,28.0,24.0
146,,Luxembourg,49.8153,6.1296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,40.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,27.0,22.0,26.0,10.0,33.0,41.0,17.0,2279.0,81.0,16.0,19.0,0.0,11.0,79.0,0.0,105.0,61.0,26.0,7.0,40.0,53.0,21.0,24.0,36.0,16.0,8.0,19.0,36.0,17.0,17.0,3.0,13.0,3.0,10.0
147,,Madagascar,-18.7669,46.8691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,9.0,1.0,2.0,6.0,4.0,0.0,2.0,4.0,2.0,3.0,8.0,6.0,3.0,1.0,9.0,4.0,7.0,8.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,2.0,0.0,5.0,0.0,12.0
148,,Malaysia,2.5,112.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,7.0,0.0,7.0,11.0,15.0,12.0,27.0,25.0,0.0,44.0,16.0,16.0,44.0,61.0,68.0,91.0,58.0,108.0,122.0,60.0,88.0,90.0,236.0,80.0,166.0,121.0,222.0,165.0,113.0,168.0,202.0,169.0,119.0,201.0,135.0,95.0,98.0,54.0,103.0,90.0,121.0,99.0,100.0,95.0,75.0,55.0,84.0,39.0,116.0,87.0,71.0,83.0,135.0,74.0,88.0,65.0,96.0,88.0,110.0,58.0,70.0,88.0,73.0,59.0,44.0,31.0,60.0
149,,Maldives,3.2028,73.2207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,5.0,4.0,9.0,0.0,0.0,33.0,0.0
150,,Mali,17.570692,-3.996166000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0,4.0,6.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,7.0,1.0,14.0,1.0,16.0,4.0,10.0,4.0,21.0,1.0,9.0,7.0,6.0,61.0,10.0,7.0,10.0,5.0,33.0,10.0,14.0,13.0,53.0,26.0,21.0,14.0,24.0,19.0,24.0,15.0,18.0,17.0,14.0
151,,Malta,35.9375,14.3754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,38.0,9.0,8.0,19.0,8.0,24.0,15.0,39.0,19.0,26.0,33.0,4.0,17.0,36.0,12.0,32.0,-4.0,13.0,7.0,4.0,4.0,6.0,6.0,8.0,6.0,1.0,0.0,2.0,7.0,15.0,-8.0,4.0,2.0,4.0,5.0
152,,Mauritania,21.0079,10.9408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
153,,Mauritius,-20.2,57.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,11.0,4.0,0.0,5.0,14.0,0.0,9.0,14.0,16.0,27.0,72.0,28.0,16.0,19.0,18.0,5.0,19.0,10.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,,Mexico,23.6345,-102.5528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.0,71.0,121.0,161.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,4522.0,1205.0,732.0,2337.0,0.0,0.0,954.0,0.0,1070.0,0.0,3363.0,971.0,0.0,2533.0,1510.0,0.0,1276.0,2835.0,1055.0,1485.0,1976.0,1397.0,1481.0,2059.0,1937.0,1094.0
